Exch,Exchange Segment,Symbol,Token,Instrument Type,Instrument Name,Formatted Ins Name,Lot Size,Tick Size,Trading Symbol
BSE,bse_cm,09AGG,543087,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,09AGG
BSE,bse_cm,09AMD,543088,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,09AMD
BSE,bse_cm,09AMR,543089,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,09AMR
BSE,bse_cm,09AQD,543090,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,09AQD
BSE,bse_cm,09AQR,543091,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,09AQR
BSE,bse_cm,09GPG,543092,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,09GPG
BSE,bse_cm,SFMP31GR,543093,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP31GR
BSE,bse_cm,SFMP31DR,543094,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP31DR
BSE,bse_cm,SFMP31GD,543095,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP31GD
BSE,bse_cm,SFMP31DD,543096,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP31DD
BSE,bse_cm,UTCRFS2DQP,543097,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2DQP
BSE,bse_cm,UTCRFS2DQR,543098,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2DQR
BSE,bse_cm,UTCRFS2DGR,543099,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2DGR
BSE,bse_cm,UTCRFS2DAP,543100,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2DAP
BSE,bse_cm,UTCRFS2DAR,543101,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2DAR
BSE,bse_cm,UTCRFS2DHP,543102,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2DHP
BSE,bse_cm,UTCRFS2DHR,543103,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2DHR
BSE,bse_cm,UTCRFS2DFP,543104,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2DFP
BSE,bse_cm,UTCRFS2DFR,543105,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2DFR
BSE,bse_cm,UTCRFS2DMP,543106,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2DMP
BSE,bse_cm,UTCRFS2DMR,543107,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2DMR
BSE,bse_cm,UTCRFS2RQP,543108,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2RQP
BSE,bse_cm,UTCRFS2RQR,543109,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2RQR
BSE,bse_cm,UTCRFS2RGR,543110,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2RGR
BSE,bse_cm,UTCRFS2RAP,543111,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2RAP
BSE,bse_cm,UTCRFS2RAR,543112,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2RAR
BSE,bse_cm,UTCRFS2RHP,543113,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2RHP
BSE,bse_cm,UTCRFS2RHR,543114,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2RHR
BSE,bse_cm,UTCRFS2RFP,543115,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2RFP
BSE,bse_cm,UTCRFS2RFR,543116,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2RFR
BSE,bse_cm,UTCRFS2RMP,543117,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2RMP
BSE,bse_cm,UTCRFS2RMR,543118,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTCRFS2RMR
BSE,bse_cm,UTMTFS2DQP,543119,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2DQP
BSE,bse_cm,UTMTFS2DQR,543120,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2DQR
BSE,bse_cm,UTMTFS2DGR,543121,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2DGR
BSE,bse_cm,UTMTFS2DAP,543122,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2DAP
BSE,bse_cm,UTMTFS2DAR,543123,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2DAR
BSE,bse_cm,UTMTFS2DHP,543124,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2DHP
BSE,bse_cm,UTMTFS2DHR,543125,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2DHR
BSE,bse_cm,UTMTFS2DFP,543126,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2DFP
BSE,bse_cm,UTMTFS2DFR,543127,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2DFR
BSE,bse_cm,UTMTFS2DMP,543128,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2DMP
BSE,bse_cm,UTMTFS2DMR,543129,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2DMR
BSE,bse_cm,UTMTFS2RQP,543130,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2RQP
BSE,bse_cm,UTMTFS2RQR,543131,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2RQR
BSE,bse_cm,UTMTFS2RGR,543132,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2RGR
BSE,bse_cm,UTMTFS2RAP,543133,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2RAP
BSE,bse_cm,UTMTFS2RAR,543134,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2RAR
BSE,bse_cm,UTMTFS2RHP,543135,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2RHP
BSE,bse_cm,UTMTFS2RHR,543136,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2RHR
BSE,bse_cm,UTMTFS2RFP,543137,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2RFP
BSE,bse_cm,UTMTFS2RFR,543138,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2RFR
BSE,bse_cm,UTMTFS2RMP,543139,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2RMP
BSE,bse_cm,UTMTFS2RMR,543140,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTMTFS2RMR
BSE,bse_cm,RXLII4Z,543141,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,RXLII4Z
BSE,bse_cm,RXLII4D,543142,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,RXLII4D
BSE,bse_cm,RXLII4G,543143,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,RXLII4G
BSE,bse_cm,08MPD,543144,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,08MPD
BSE,bse_cm,08ADR,543145,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,08ADR
BSE,bse_cm,08MPR,543146,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,08MPR
BSE,bse_cm,08AMD,543147,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,08AMD
BSE,bse_cm,08AMR,543148,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,08AMR
BSE,bse_cm,08BPB,543149,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,08BPB
BSE,bse_cm,08GPG,543150,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,08GPG
BSE,bse_cm,08ABB,543151,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,08ABB
BSE,bse_cm,08QPD,543152,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,08QPD
BSE,bse_cm,08AGG,543153,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,08AGG
BSE,bse_cm,08QPR,543154,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,08QPR
BSE,bse_cm,08AQD,543155,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,08AQD
BSE,bse_cm,08DPD,543156,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,08DPD
BSE,bse_cm,10IGG,543157,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,10IGG
BSE,bse_cm,10DPD,543158,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,10DPD
BSE,bse_cm,10DPR,543159,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,10DPR
BSE,bse_cm,10DRD,543160,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,10DRD
BSE,bse_cm,10AGG,543161,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,10AGG
BSE,bse_cm,10DRR,543162,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,10DRR
BSE,bse_cm,10ADD,543163,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,10ADD
BSE,bse_cm,10ADR,543164,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,10ADR
BSE,bse_cm,10ARD,543165,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,10ARD
BSE,bse_cm,10ARR,543166,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,10ARR
BSE,bse_cm,10GPG,543167,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,10GPG
BSE,bse_cm,08AQR,543168,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,08AQR
BSE,bse_cm,08DPR,543169,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,08DPR
BSE,bse_cm,08ADD,543170,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,08ADD
BSE,bse_cm,ROJL,543171,E,RO Jewels Limited,RO Jewels Limited,1,0.05,ROJL
BSE,bse_cm,COSPOWER,543172,E,Cospower Engineering Limited,Cospower Engineering Limited,1000,0.05,COSPOWER
BSE,bse_cm,11DPR,543173,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,11DPR
BSE,bse_cm,11GPG,543174,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,11GPG
BSE,bse_cm,11MPD,543175,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,11MPD
BSE,bse_cm,11MPR,543176,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,11MPR
BSE,bse_cm,11QPD,543177,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,11QPD
BSE,bse_cm,11QPR,543178,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,11QPR
BSE,bse_cm,11ADD,543179,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,11ADD
BSE,bse_cm,11ADR,543180,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,11ADR
BSE,bse_cm,11AGG,543181,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,11AGG
BSE,bse_cm,11AMD,543182,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.05,11AMD
BSE,bse_cm,11AMR,543183,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,11AMR
BSE,bse_cm,11AQD,543184,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,11AQD
BSE,bse_cm,11AQR,543185,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,11AQR
BSE,bse_cm,11DPD,543186,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,11DPD
BSE,bse_cm,POWERINDIA,543187,E,HITACHI ENERGY INDIA LIMITED,HITACHI ENERGY INDIA LIMITED,1,0.05,POWERINDIA
BSE,bse_cm,SCPOFA8GR,543188,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SCPOFA8GR
BSE,bse_cm,SCPOFA8GD,543189,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SCPOFA8GD
BSE,bse_cm,NCPOAZ,543190,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,NCPOAZ
BSE,bse_cm,NCPOAD,543191,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,NCPOAD
BSE,bse_cm,NCPOAG,543192,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,NCPOAG
BSE,bse_cm,DJML,543193,E,DJ Mediaprint & Logistics Limi,DJ Mediaprint & Logistics Limi,1,0.05,DJML
BSE,bse_cm,NIRMITEE,543194,E,Nirmitee Robotics India Limite,Nirmitee Robotics India Limite,1800,0.05,NIRMITEE
BSE,bse_cm,SFMP32GR,543195,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP32GR
BSE,bse_cm,SFMP32DR,543196,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP32DR
BSE,bse_cm,SFMP32GD,543197,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP32GD
BSE,bse_cm,SFMP32DD,543198,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP32DD
BSE,bse_cm,SFMP33GR,543199,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP33GR
BSE,bse_cm,SFMP33DR,543200,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP33DR
BSE,bse_cm,SFMP33GD,543201,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP33GD
BSE,bse_cm,SFMP33DD,543202,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP33DD
BSE,bse_cm,SFMP34GR,543203,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP34GR
BSE,bse_cm,SFMP34DR,543204,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP34DR
BSE,bse_cm,SFMP34GD,543205,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP34GD
BSE,bse_cm,SFMP34DD,543206,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP34DD
BSE,bse_cm,NATURAL,543207,E,Natural Biocon (India) Limited,Natural Biocon (India) Limited,1,0.01,NATURAL
BSE,bse_cm,REGIS,543208,E,REGIS INDUSTRIES LIMITED,REGIS INDUSTRIES LIMITED,1,0.05,REGIS
BSE,bse_cm,BILLWIN,543209,E,Billwin Industries Limited,Billwin Industries Limited,3000,0.05,BILLWIN
BSE,bse_cm,AARTISURF,543210,E,Aarti Surfactants Limited,Aarti Surfactants Limited,1,0.05,AARTISURF
BSE,bse_cm,BONLON,543211,E,BONLON INDUSTRIES LIMITED,BONLON INDUSTRIES LIMITED,1,0.05,BONLON
BSE,bse_cm,BOROLTD,543212,E,Borosil Limited,Borosil Limited,1,0.05,BOROLTD
BSE,bse_cm,ROSSARI,543213,E,ROSSARI BIOTECH LIMITED,ROSSARI BIOTECH LIMITED,1,0.05,ROSSARI
BSE,bse_cm,NDRAUTO,543214,E,NDR Auto Components Limited,NDR Auto Components Limited,1,0.05,NDRAUTO
BSE,bse_cm,EBBETF0425,543215,E,Edelweiss Mutual Fund,Edelweiss Mutual Fund,1,0.01,EBBETF0425
BSE,bse_cm,EBBETF0431,543216,E,Edelweiss Mutual Fund,Edelweiss Mutual Fund,1,0.01,EBBETF0431
BSE,bse_cm,MINDSPACE,543217,E,Mindspace Business Parks REIT,Mindspace Business Parks REIT,1,0.01,MINDSPACE
BSE,bse_cm,SBGLP,543218,E,SURATWWALA BUSINESS GROUP LIMI,SURATWWALA BUSINESS GROUP LIMI,500,0.05,SBGLP
BSE,bse_cm,ICICIALPLV,543219,E,ICICI Prudential Mutual Fund,ICICI Prudential Mutual Fund,1,0.01,ICICIALPLV
BSE,bse_cm,MAXHEALTH,543220,E,Max Healthcare Institute Limit,Max Healthcare Institute Limit,1,0.05,MAXHEALTH
BSE,bse_cm,ICICITECH,543221,E,ICICI Prudential Mutual Fund,ICICI Prudential Mutual Fund,1,0.01,ICICITECH
BSE,bse_cm,MAXINDIA,543223,E,Max India Limited,Max India Limited,1,0.05,MAXINDIA
BSE,bse_cm,HBANKETF,543224,E,HDFC Mutual Fund,HDFC Mutual Fund,1,0.01,HBANKETF
BSE,bse_cm,DATAINFRA,543225,E,Data Infrastructure Trust,Data Infrastructure Trust,200000,0.01,DATAINFRA
BSE,bse_cm,UTIBANKETF,543226,E,UTI Mutual Fund,UTI Mutual Fund,1,0.01,UTIBANKETF
BSE,bse_cm,HAPPSTMNDS,543227,E,Happiest Minds Technologies Li,Happiest Minds Technologies Li,1,0.05,HAPPSTMNDS
BSE,bse_cm,ROUTE,543228,E,Route Mobile Limited,Route Mobile Limited,1,0.05,ROUTE
BSE,bse_cm,SAMRATFORG,543229,E,Samrat Forgings Limited,Samrat Forgings Limited,1,0.05,SAMRATFORG
BSE,bse_cm,ADVAIT,543230,E,Advait Infratech Limited,Advait Infratech Limited,500,0.05,ADVAIT
BSE,bse_cm,ADL,543231,E,Archidply Decor Limited,Archidply Decor Limited,1,0.05,ADL
BSE,bse_cm,CAMS,543232,E,Computer Age Management Servic,Computer Age Management Servic,1,0.05,CAMS
BSE,bse_cm,CHEMCON,543233,E,Chemcon Speciality Chemicals L,Chemcon Speciality Chemicals L,1,0.05,CHEMCON
BSE,bse_cm,SECMARK,543234,E,Secmark Consultancy Limited,Secmark Consultancy Limited,2500,0.05,SECMARK
BSE,bse_cm,ANGELONE,543235,E,ANGEL ONE LIMITED,ANGEL ONE LIMITED,1,0.05,ANGELONE
BSE,bse_cm,ATAM,543236,E,Atam Valves Limited,Atam Valves Limited,3000,0.05,ATAM
BSE,bse_cm,MAZDOCK,543237,E,Mazagon Dock Shipbuilders Limi,Mazagon Dock Shipbuilders Limi,1,0.05,MAZDOCK
BSE,bse_cm,UTIAMC,543238,E,UTI Asset Management Company L,UTI Asset Management Company L,1,0.05,UTIAMC
BSE,bse_cm,GMPL,543239,E,G M Polyplast Limited,G M Polyplast Limited,2800,0.05,GMPL
BSE,bse_cm,LIKHITHA,543240,E,Likhitha Infrastructure Limite,Likhitha Infrastructure Limite,1,0.05,LIKHITHA
BSE,bse_cm,VGIL,543241,E,Veer Global Infraconstruction ,Veer Global Infraconstruction ,500,0.05,VGIL
BSE,bse_cm,HEMIPROP,543242,E,Hemisphere Properties India Li,Hemisphere Properties India Li,1,0.05,HEMIPROP
BSE,bse_cm,EQUITASBNK,543243,E,Equitas Small Finance Bank Lim,Equitas Small Finance Bank Lim,1,0.05,EQUITASBNK
BSE,bse_cm,SHINEFASH,543244,E,Shine Fashions (India) Limited,Shine Fashions (India) Limited,2000,0.05,SHINEFASH
BSE,bse_cm,GLAND,543245,E,Gland Pharma Limited,Gland Pharma Limited,1,0.05,GLAND
BSE,bse_cm,MAESGETF,543246,E,Mirae Asset Mutual Fund,Mirae Asset Mutual Fund,1,0.01,MAESGETF
BSE,bse_cm,NETPIX,543247,E,Net Pix Shorts Digital Media L,Net Pix Shorts Digital Media L,4000,0.05,NETPIX
BSE,bse_cm,RBA,543248,E,Restaurant Brands Asia Limited,Restaurant Brands Asia Limited,1,0.05,RBA
BSE,bse_cm,TARC,543249,E,TARC LIMITED,TARC LIMITED,1,0.05,TARC
BSE,bse_cm,MOGSEC,543250,E,Motilal Oswal Mutual Fund,Motilal Oswal Mutual Fund,1,0.01,MOGSEC
BSE,bse_cm,RVHL,543251,E,Ravinder Heights Limited,Ravinder Heights Limited,1,0.05,RVHL
BSE,bse_cm,FAIRCHEMOR,543252,E,Fairchem Organics Limited,Fairchem Organics Limited,1,0.05,FAIRCHEMOR
BSE,bse_cm,BECTORFOOD,543253,E,Mrs. Bectors Food Specialities,Mrs. Bectors Food Specialities,1,0.05,BECTORFOOD
BSE,bse_cm,AWHCL,543254,E,Antony Waste Handling Cell Lim,Antony Waste Handling Cell Lim,1,0.05,AWHCL
BSE,bse_cm,INFRABEES,543255,E,Nippon India Mutual Fund,Nippon India Mutual Fund,1,0.01,INFRABEES
BSE,bse_cm,RFLL,543256,E,RITA FINANCE AND LEASING LIMIT,RITA FINANCE AND LEASING LIMIT,1,0.05,RFLL
BSE,bse_cm,IRFC,543257,E,Indian Railway Finance Corpora,Indian Railway Finance Corpora,1,0.05,IRFC
BSE,bse_cm,INDIGOPNTS,543258,E,Indigo Paints Limited,Indigo Paints Limited,1,0.05,INDIGOPNTS
BSE,bse_cm,HOMEFIRST,543259,E,Home First Finance Company Ind,Home First Finance Company Ind,1,0.05,HOMEFIRST
BSE,bse_cm,STOVEKRAFT,543260,E,STOVE KRAFT LIMITED,STOVE KRAFT LIMITED,1,0.05,STOVEKRAFT
BSE,bse_cm,BIRET,543261,E,Brookfield India Real Estate T,Brookfield India Real Estate T,1,0.01,BIRET
BSE,bse_cm,MRP,543262,E,MRP Agro Limited,MRP Agro Limited,3000,0.05,MRP
BSE,bse_cm,SMCGLOBAL,543263,E,SMC Global Securities Limited,SMC Global Securities Limited,1,0.05,SMCGLOBAL
BSE,bse_cm,NURECA,543264,E,Nureca Limited,Nureca Limited,1,0.05,NURECA
BSE,bse_cm,RAILTEL,543265,E,RailTel Corporation of India L,RailTel Corporation of India L,1,0.05,RAILTEL
BSE,bse_cm,HERANBA,543266,E,Heranba Industries Limited,Heranba Industries Limited,1,0.05,HERANBA
BSE,bse_cm,DAVANGERE,543267,E,Davangere Sugar Company Limite,Davangere Sugar Company Limite,1,0.05,DAVANGERE
BSE,bse_cm,DRCSYSTEMS,543268,E,DRC Systems India Limited,DRC Systems India Limited,1,0.05,DRCSYSTEMS
BSE,bse_cm,ADJIA,543269,E,Adjia Technologies Limited,Adjia Technologies Limited,1600,0.05,ADJIA
BSE,bse_cm,MTARTECH,543270,E,MTAR Technologies Limited,MTAR Technologies Limited,1,0.05,MTARTECH
BSE,bse_cm,JUBLINGREA,543271,E,Jubilant Ingrevia Limited,Jubilant Ingrevia Limited,1,0.05,JUBLINGREA
BSE,bse_cm,EASEMYTRIP,543272,E,Easy Trip Planners Limited,Easy Trip Planners Limited,1,0.05,EASEMYTRIP
BSE,bse_cm,KMEW,543273,E,Knowledge Marine & Engineering,Knowledge Marine & Engineering,250,0.05,KMEW
BSE,bse_cm,SUUMAYA,543274,E,SUUMAYA CORPORATION LIMITED,SUUMAYA CORPORATION LIMITED,450,0.05,SUUMAYA
BSE,bse_cm,ANURAS,543275,E,Anupam Rasayan India Limited,Anupam Rasayan India Limited,1,0.05,ANURAS
BSE,bse_cm,CRAFTSMAN,543276,E,Craftsman Automation Limited,Craftsman Automation Limited,1,0.05,CRAFTSMAN
BSE,bse_cm,LXCHEM,543277,E,Laxmi Organic Industries Limit,Laxmi Organic Industries Limit,1,0.05,LXCHEM
BSE,bse_cm,KALYANKJIL,543278,E,Kalyan Jewellers India Limited,Kalyan Jewellers India Limited,1,0.05,KALYANKJIL
BSE,bse_cm,SURYODAY,543279,E,Suryoday Small Finance Bank Li,Suryoday Small Finance Bank Li,1,0.05,SURYODAY
BSE,bse_cm,NAZARA,543280,E,Nazara Technologies Limited,Nazara Technologies Limited,1,0.05,NAZARA
BSE,bse_cm,SUVIDHAA,543281,E,Suvidhaa Infoserve Limited,Suvidhaa Infoserve Limited,1,0.01,SUVIDHAA
BSE,bse_cm,NIKSTECH,543282,E,Niks Technology Limited,Niks Technology Limited,600,0.05,NIKSTECH
BSE,bse_cm,BARBEQUE,543283,E,BARBEQUE-NATION HOSPITALITY LI,BARBEQUE-NATION HOSPITALITY LI,1,0.05,BARBEQUE
BSE,bse_cm,EKI,543284,E,EKI Energy Services Limited,EKI Energy Services Limited,1,0.05,EKI
BSE,bse_cm,RCAN,543285,E,Rajeshwari Cans Limited,Rajeshwari Cans Limited,2000,0.05,RCAN
BSE,bse_cm,JETMALL,543286,E,Jetmall Spices and Masala Limi,Jetmall Spices and Masala Limi,6000,0.05,JETMALL
BSE,bse_cm,LODHA,543287,E,Macrotech Developers Limited,Macrotech Developers Limited,1,0.05,LODHA
BSE,bse_cm,DEEPIND,543288,E,Deep Industries Limited,Deep Industries Limited,1,0.05,DEEPIND
BSE,bse_cm,KGES,543289,E,Kuberan Global Edu Solutions L,Kuberan Global Edu Solutions L,6000,0.05,KGES
BSE,bse_cm,PGINVIT,543290,E,POWERGRID Infrastructure Inves,POWERGRID Infrastructure Inves,1,0.01,PGINVIT
BSE,bse_cm,MAFANG,543291,E,Mirae Asset Mutual Fund,Mirae Asset Mutual Fund,1,0.01,MAFANG
BSE,bse_cm,ICICIPHARM,543292,E,ICICI Prudential Mutual Fund,ICICI Prudential Mutual Fund,1,0.01,ICICIPHARM
BSE,bse_cm,SFMP44GR,543293,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP44GR
BSE,bse_cm,SFMP44DR,543294,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP44DR
BSE,bse_cm,SFMP44GD,543295,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP44GD
BSE,bse_cm,SFMP44DD,543296,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP44DD
BSE,bse_cm,IWEL,543297,E,Inox Wind Energy Limited,Inox Wind Energy Limited,1,0.05,IWEL
BSE,bse_cm,VINEETLAB,543298,E,Vineet Laboratories Limited,Vineet Laboratories Limited,1,0.05,VINEETLAB
BSE,bse_cm,SHYAMMETL,543299,E,Shyam Metalics and Energy Limi,Shyam Metalics and Energy Limi,1,0.05,SHYAMMETL
BSE,bse_cm,SONACOMS,543300,E,Sona BLW Precision Forgings Li,Sona BLW Precision Forgings Li,1,0.05,SONACOMS
BSE,bse_cm,SFMP45GR,543301,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP45GR
BSE,bse_cm,SFMP45DR,543302,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP45DR
BSE,bse_cm,SFMP45GD,543303,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP45GD
BSE,bse_cm,SFMP45DD,543304,E,SBI Mutual Fund,SBI Mutual Fund,1,0.01,SFMP45DD
BSE,bse_cm,NAVODAYENT,543305,E,Navoday Enterprises Limited,Navoday Enterprises Limited,12000,0.01,NAVODAYENT
