id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
3971,CDS,cde_fo,GBPINR,6086,OPTCUR,CE,103.75,GBPINR28MARCH23103.75CE,GBPINR23MAR103.75CE,GBPINR 28MAR23 103.75 CE,28-03-2023,1,0.0025
3972,CDS,cde_fo,GBPINR,6087,OPTCUR,PE,103.75,GBPINR28MARCH23103.75PE,GBPINR23MAR103.75PE,GBPINR 28MAR23 103.75 PE,28-03-2023,1,0.0025
3973,CDS,cde_fo,GBPINR,6088,OPTCUR,CE,104,GBPINR28MARCH23104CE,GBPINR23MAR104CE,GBPINR 28MAR23 104 CE,28-03-2023,1,0.0025
3974,CDS,cde_fo,GBPINR,6089,OPTCUR,PE,104,GBPINR28MARCH23104PE,GBPINR23MAR104PE,GBPINR 28MAR23 104 PE,28-03-2023,1,0.0025
3975,CDS,cde_fo,GBPINR,6090,OPTCUR,CE,104.25,GBPINR28MARCH23104.25CE,GBPINR23MAR104.25CE,GBPINR 28MAR23 104.25 CE,28-03-2023,1,0.0025
3976,CDS,cde_fo,GBPINR,6091,OPTCUR,PE,104.25,GBPINR28MARCH23104.25PE,GBPINR23MAR104.25PE,GBPINR 28MAR23 104.25 PE,28-03-2023,1,0.0025
3977,CDS,cde_fo,JPYINR,6092,OPTCUR,PE,49.75,JPYINR03FEBRUARY2349.75PE,JPYINR2320349.75PE,JPYINR 03FEB23 49.75 PE,03-02-2023,1,0.0025
3978,CDS,cde_fo,JPYINR,6095,OPTCUR,CE,50,JPYINR03FEBRUARY2350CE,JPYINR2320350CE,JPYINR 03FEB23 50 CE,03-02-2023,1,0.0025
3979,CDS,cde_fo,JPYINR,6096,OPTCUR,PE,50,JPYINR03FEBRUARY2350PE,JPYINR2320350PE,JPYINR 03FEB23 50 PE,03-02-2023,1,0.0025
3980,CDS,cde_fo,JPYINR,6097,OPTCUR,CE,50.25,JPYINR03FEBRUARY2350.25CE,JPYINR2320350.25CE,JPYINR 03FEB23 50.25 CE,03-02-2023,1,0.0025
3981,CDS,cde_fo,JPYINR,6098,OPTCUR,PE,50.25,JPYINR03FEBRUARY2350.25PE,JPYINR2320350.25PE,JPYINR 03FEB23 50.25 PE,03-02-2023,1,0.0025
3982,CDS,cde_fo,JPYINR,6099,OPTCUR,CE,50.5,JPYINR03FEBRUARY2350.5CE,JPYINR2320350.5CE,JPYINR 03FEB23 50.5 CE,03-02-2023,1,0.0025
3983,CDS,cde_fo,GBPINR,6100,OPTCUR,CE,104.5,GBPINR28MARCH23104.5CE,GBPINR23MAR104.5CE,GBPINR 28MAR23 104.5 CE,28-03-2023,1,0.0025
3984,CDS,cde_fo,GBPINR,6101,OPTCUR,PE,104.5,GBPINR28MARCH23104.5PE,GBPINR23MAR104.5PE,GBPINR 28MAR23 104.5 PE,28-03-2023,1,0.0025
3985,CDS,cde_fo,GBPINR,6102,OPTCUR,CE,104.75,GBPINR28MARCH23104.75CE,GBPINR23MAR104.75CE,GBPINR 28MAR23 104.75 CE,28-03-2023,1,0.0025
3986,CDS,cde_fo,GBPINR,6103,OPTCUR,PE,104.75,GBPINR28MARCH23104.75PE,GBPINR23MAR104.75PE,GBPINR 28MAR23 104.75 PE,28-03-2023,1,0.0025
3987,CDS,cde_fo,GBPINR,6104,OPTCUR,CE,105,GBPINR28MARCH23105CE,GBPINR23MAR105CE,GBPINR 28MAR23 105 CE,28-03-2023,1,0.0025
3988,CDS,cde_fo,GBPINR,6105,OPTCUR,PE,105,GBPINR28MARCH23105PE,GBPINR23MAR105PE,GBPINR 28MAR23 105 PE,28-03-2023,1,0.0025
3989,CDS,cde_fo,GBPINR,6106,OPTCUR,CE,105.25,GBPINR28MARCH23105.25CE,GBPINR23MAR105.25CE,GBPINR 28MAR23 105.25 CE,28-03-2023,1,0.0025
3990,CDS,cde_fo,GBPINR,6107,OPTCUR,PE,105.25,GBPINR28MARCH23105.25PE,GBPINR23MAR105.25PE,GBPINR 28MAR23 105.25 PE,28-03-2023,1,0.0025
3991,CDS,cde_fo,GBPINR,6108,OPTCUR,CE,105.5,GBPINR28MARCH23105.5CE,GBPINR23MAR105.5CE,GBPINR 28MAR23 105.5 CE,28-03-2023,1,0.0025
3992,CDS,cde_fo,GBPINR,6109,OPTCUR,PE,105.5,GBPINR28MARCH23105.5PE,GBPINR23MAR105.5PE,GBPINR 28MAR23 105.5 PE,28-03-2023,1,0.0025
3993,CDS,cde_fo,GBPINR,6110,OPTCUR,CE,105.75,GBPINR28MARCH23105.75CE,GBPINR23MAR105.75CE,GBPINR 28MAR23 105.75 CE,28-03-2023,1,0.0025
3994,CDS,cde_fo,JPYINR,6111,OPTCUR,PE,50.5,JPYINR03FEBRUARY2350.5PE,JPYINR2320350.5PE,JPYINR 03FEB23 50.5 PE,03-02-2023,1,0.0025
